ID,착과량(int)
TEST_1873,357.5586037163543
TEST_1874,553.8890296387269
TEST_1875,647.0134589118321
TEST_1876,754.8172573937823
TEST_1877,33.25452412272888
TEST_1878,148.14944816456563
TEST_1879,597.1542003653109
TEST_1880,240.847523899506
TEST_1881,255.04968799356715
TEST_1882,543.6909565526762
TEST_1883,151.66846450863267
TEST_1884,732.4640907966118
TEST_1885,511.1360164303036
TEST_1886,652.5448217237051
TEST_1887,217.07908892328578
TEST_1888,245.46147298971152
TEST_1889,671.144919576094
TEST_1890,567.0160639065152
TEST_1891,45.026869090891324
TEST_1892,235.01376503073922
TEST_1893,233.68641208843957
TEST_1894,353.00692117954736
TEST_1895,636.7599736924585
TEST_1896,653.3422878590868
TEST_1897,52.21733769062952
TEST_1898,342.39113284804637
TEST_1899,647.1605886023033
TEST_1900,354.6190134119022
TEST_1901,651.8415059117733
TEST_1902,407.9513957350173
TEST_1903,503.6763923377233
TEST_1904,252.41360768241975
TEST_1905,291.9168866574445
TEST_1906,521.2368570248086
TEST_1907,562.1356129089681
TEST_1908,646.1836586837935
TEST_1909,566.233496695259
TEST_1910,48.78084422398858
TEST_1911,440.43206543552265
TEST_1912,656.7502598369424
TEST_1913,252.33151177986844
TEST_1914,748.2667160201411
TEST_1915,542.1509811211724
TEST_1916,358.95582694298605
TEST_1917,363.4941254939772
TEST_1918,356.9260282007558
TEST_1919,45.2244034284973
TEST_1920,684.2711379354087
TEST_1921,153.44799697650828
TEST_1922,749.1743359730433
TEST_1923,35.793880917463085
TEST_1924,555.0517649856947
TEST_1925,458.3536540670893
TEST_1926,547.8332568423283
TEST_1927,537.6522523732469
TEST_1928,55.877980088243774
TEST_1929,449.70262914631746
TEST_1930,22.84241818467355
TEST_1931,43.627629803360364
TEST_1932,552.818063154714
TEST_1933,291.12167409415906
TEST_1934,347.38118465413754
TEST_1935,459.4013997744614
TEST_1936,353.54800578742885
TEST_1937,583.1317955003723
TEST_1938,452.32020172236787
TEST_1939,251.38903466724176
TEST_1940,42.483998002748606
TEST_1941,411.9323864899476
TEST_1942,654.8646931933177
TEST_1943,548.7220407308936
TEST_1944,355.22020411544634
TEST_1945,446.53433623360064
TEST_1946,43.77711637843663
TEST_1947,197.67007368415358
TEST_1948,240.4649120718224
TEST_1949,449.82903960659434
TEST_1950,452.37592679324905
TEST_1951,660.8639147288588
TEST_1952,252.6198476292492
TEST_1953,145.56085051144743
TEST_1954,753.2881400013919
TEST_1955,544.0268164968352
TEST_1956,453.176900026886
TEST_1957,457.1594371143637
TEST_1958,583.2021992758482
TEST_1959,44.28764218885176
TEST_1960,147.18901933406516
TEST_1961,348.01071597442717
TEST_1962,558.8017023042652
TEST_1963,257.09197955649336
TEST_1964,28.593012458412794
TEST_1965,21.759773074094362
TEST_1966,547.8634028211708
TEST_1967,580.4830582851521
TEST_1968,745.0284857638095
TEST_1969,356.39140676271353
TEST_1970,141.09039633718533
TEST_1971,138.37030775203618
TEST_1972,543.2027611360528
TEST_1973,113.58800790661219
TEST_1974,636.7531214044088
TEST_1975,299.0324416019526
TEST_1976,494.5084289098962
TEST_1977,758.537068567045
TEST_1978,139.89664306760443
TEST_1979,750.6364613629728
TEST_1980,453.04368836416654
TEST_1981,449.79700233907704
TEST_1982,691.4965075475732
TEST_1983,569.7585142170396
TEST_1984,346.62369753636153
TEST_1985,154.26910542109624
TEST_1986,365.91355739191084
TEST_1987,158.55507962108857
TEST_1988,360.9523466229998
TEST_1989,752.7577263352055
TEST_1990,727.3687092119826
TEST_1991,243.6175892114346
TEST_1992,23.88431228824771
TEST_1993,355.6676769196646
TEST_1994,464.91808898631473
TEST_1995,245.72914041559466
TEST_1996,42.76141699431393
TEST_1997,339.8467207500563
TEST_1998,347.4417306530968
TEST_1999,563.3363100846855
TEST_2000,236.93111172515768
TEST_2001,659.8338839047132
TEST_2002,170.708622743074
TEST_2003,747.6149833120023
TEST_2004,399.2039595165804
TEST_2005,323.92906346758804
TEST_2006,247.73172099019692
TEST_2007,132.60961659191472
TEST_2008,250.66369161683411
TEST_2009,457.6769402217514
TEST_2010,663.1434180575125
TEST_2011,650.0576460359323
TEST_2012,547.0747719480005
TEST_2013,540.5175997751519
TEST_2014,236.77001096451028
TEST_2015,375.912251393049
TEST_2016,243.45496894532266
TEST_2017,227.07084496936702
TEST_2018,537.3996152563639
TEST_2019,346.7152443707392
TEST_2020,444.8536923106428
TEST_2021,644.2618792805738
TEST_2022,145.82085867384507
TEST_2023,453.6083149228432
TEST_2024,453.7324170380024
TEST_2025,344.4594060759415
TEST_2026,708.3349531156477
TEST_2027,114.19925396847006
TEST_2028,151.13409217274642
TEST_2029,705.019112524358
TEST_2030,41.7266354837759
TEST_2031,446.7152518837478
TEST_2032,192.3553836717268
TEST_2033,252.81565620242532
TEST_2034,164.8921242377705
TEST_2035,349.1279775482511
TEST_2036,160.07034708604488
TEST_2037,183.35932800773915
TEST_2038,281.7823821054312
TEST_2039,657.3168848258721
TEST_2040,450.86073032718826
TEST_2041,134.80222935641183
TEST_2042,255.25950571465322
TEST_2043,207.44559297177258
TEST_2044,548.3990864024292
TEST_2045,597.1893645545961
TEST_2046,113.92926110646341
TEST_2047,515.8059577239734
TEST_2048,280.2177901199084
TEST_2049,255.20580943057655
TEST_2050,752.728515107236
TEST_2051,446.6955542979048
TEST_2052,563.4781580141645
TEST_2053,636.3555072650454
TEST_2054,447.169586962131
TEST_2055,345.10221060167527
TEST_2056,252.33488142619711
TEST_2057,157.68981107880367
TEST_2058,542.8748142059621
TEST_2059,712.7041653808428
TEST_2060,117.82720971304101
TEST_2061,344.89679412354957
TEST_2062,644.9226733279395
TEST_2063,753.9106282023652
TEST_2064,648.333085584581
TEST_2065,548.2842539507623
TEST_2066,538.9317409043134
TEST_2067,247.70438280879486
TEST_2068,458.35451181570215
TEST_2069,385.3965734767596
TEST_2070,385.64215896767223
TEST_2071,240.71224202705028
TEST_2072,599.9615336956102
TEST_2073,761.1943790565218
TEST_2074,449.4302560903779
TEST_2075,454.95950538803686
TEST_2076,450.67188346377884
TEST_2077,541.2668985812611
TEST_2078,363.7349696155526
TEST_2079,276.7751601448064
TEST_2080,551.0010318347195
TEST_2081,353.1385802256251
TEST_2082,651.0480076663392
TEST_2083,31.647652409355516
TEST_2084,317.31748262966084
TEST_2085,155.02596725703393
TEST_2086,345.9499676403725
TEST_2087,137.09175136803316
TEST_2088,43.04809416259224
TEST_2089,742.3770352330528
TEST_2090,63.08754000982982
TEST_2091,615.3085090363054
TEST_2092,738.9601793715276
TEST_2093,346.11657733426284
TEST_2094,243.14290841015338
TEST_2095,256.57496268127784
TEST_2096,548.5027497870036
TEST_2097,538.1600294270002
TEST_2098,749.3961275645728
TEST_2099,139.15716343498653
TEST_2100,242.73426407116324
TEST_2101,252.9818419571713
TEST_2102,450.0303043781812
TEST_2103,447.3251554832344
TEST_2104,743.840905197429
TEST_2105,351.7151901368344
TEST_2106,214.36900505946704
TEST_2107,261.61223787135293
TEST_2108,347.1862649780724
TEST_2109,466.5668726128548
TEST_2110,148.61842381429125
TEST_2111,237.81308146957574
TEST_2112,650.4422766362837
TEST_2113,744.3532641538089
TEST_2114,652.4484827215853
TEST_2115,361.07715574680054
TEST_2116,649.3134651485059
TEST_2117,643.3143696105423
TEST_2118,107.90177664337551
TEST_2119,23.79802627437399
TEST_2120,549.1531498841326
TEST_2121,148.83281680488125
TEST_2122,546.6218185848014
TEST_2123,448.9281369466767
TEST_2124,567.6289818523853
TEST_2125,534.1342223126724
TEST_2126,652.727128743285
TEST_2127,661.5424351178783
TEST_2128,349.3872164001383
TEST_2129,455.49091790399245
TEST_2130,177.76891978651196
TEST_2131,557.9422328280341
TEST_2132,568.1288237517782
TEST_2133,35.500383119021905
TEST_2134,248.2945769322243
TEST_2135,656.7537513607308
TEST_2136,224.20253531898697
TEST_2137,589.9166491877182
TEST_2138,26.36762934842642
TEST_2139,696.9939556488052
TEST_2140,325.8847167082778
TEST_2141,411.67307646758695
TEST_2142,550.5839649531802
TEST_2143,449.1751771441078
TEST_2144,256.46028189596416
TEST_2145,369.60867529629786
TEST_2146,63.90868291005427
TEST_2147,359.8359678380024
TEST_2148,441.84987927524264
TEST_2149,147.13293575259672
TEST_2150,394.48936346932123
TEST_2151,157.33226985482935
TEST_2152,655.7132343397033
TEST_2153,138.2842032872566
TEST_2154,154.42901292479445
TEST_2155,341.51739632591824
TEST_2156,352.71800529766995
TEST_2157,760.3686761512679
TEST_2158,51.90915974480719
TEST_2159,748.9374640640758
TEST_2160,292.2050193094904
TEST_2161,337.8686546470363
TEST_2162,453.85299468584014
TEST_2163,622.6260699557881
TEST_2164,255.51724919907514
TEST_2165,543.7023365535196
TEST_2166,158.5488719539522
TEST_2167,40.804721965676634
TEST_2168,338.32261497105344
TEST_2169,437.7756383025163
TEST_2170,345.54544483737527
TEST_2171,629.7659998409749
TEST_2172,621.5444641490888
TEST_2173,357.80267787333077
TEST_2174,151.18325899043248
TEST_2175,143.7943326254605
TEST_2176,444.97915117809805
TEST_2177,146.93590745838603
TEST_2178,705.6229397697873
TEST_2179,562.6328766955096
TEST_2180,558.7828439624438
TEST_2181,243.97549735314132
TEST_2182,448.0625400263693
TEST_2183,257.07324453589627
TEST_2184,757.1287785290119
TEST_2185,644.4450757238492
TEST_2186,34.47953305264649
TEST_2187,465.00254930078245
TEST_2188,753.3412082431782
TEST_2189,448.485285303806
TEST_2190,745.9167062583617
TEST_2191,139.696973371412
TEST_2192,646.6114195544285
TEST_2193,544.3174238140334
TEST_2194,259.3636815073703
TEST_2195,253.95754519045437
TEST_2196,443.9712051709618
TEST_2197,434.26593150120334
TEST_2198,350.9919591231868
TEST_2199,650.2772485857017
TEST_2200,168.35403330470174
TEST_2201,620.1801837672859
TEST_2202,544.9351033158725
TEST_2203,755.0934681499577
TEST_2204,325.6850193650669
TEST_2205,368.9670987591461
TEST_2206,240.2880449368186
TEST_2207,97.4796984759044
